142.9832 67.3236 128.4585 214.4383 192.3547 36.2583 147.3226 189.4006 174.5629 132.1245 24.5056 110.1359 110.3872 0.0 194.5484 58.953 96.3598 4.1727 138.5438 114.1314 171.5958 19.4928 65.6664 34.3117 165.104 147.2094 151.7766 93.6291 247.3788 176.2882 196.8776 249.3226 20.6105 156.4968 90.9006 146.0097 167.4073 31.0106 40.2028 70.6815 129.6127 152.9449 150.7972 129.043 170.6932 189.0867 162.642 211.4155 151.4671 15.3136
72.3771 187.3828 79.5358 351.4089 158.305 227.9427 126.112 28.2222 22.4424 68.3303 196.3789 96.7574 115.7881 194.5484 0.0 160.9666 170.7612 195.7058 289.2193 302.8168 122.5469 205.1608 241.2642 160.2399 89.3051 48.2013 101.1886 257.7834 325.214 248.2657 70.8788 342.3828 193.5816 126.286 124.5978 136.9503 93.4279 221.8653 164.171 136.6937 302.4607 136.2523 117.2248 119.1894 206.1285 27.5253 260.9401 343.5483 100.4753 202.6043
129.9012 29.6668 115.3564 202.6365 133.4053 93.4314 156.943 163.9609 144.853 92.8926 78.988 101.9864 115.0534 58.953 160.9666 0.0 41.4325 56.835 132.538 144.5372 177.7577 56.3638 81.1991 44.4051 111.8437 119.116 151.7097 97.0776 210.9375 133.2801 183.7936 218.4508 74.3512 165.4464 97.4464 159.7726 163.9538 89.0243 68.194 80.6279 141.5805 165.7903 156.8599 136.5497 117.3474 163.4406 128.5465 196.8335 151.1298 73.9835
156.2391 33.9465 142.8485 181.0417 100.8578 127.3645 191.7764 180.168 159.026 104.2091 118.5645 133.0808 150.0853 96.3598 170.7612 41.4325 0.0 93.4115 120.0717 156.2206 210.6497 88.0035 93.6209 85.8207 101.0441 136.7834 183.0293 97.362 174.1899 94.7928 207.1302 184.4953 113.9677 199.7677 134.1849 195.8746 193.214 123.9705 109.5944 119.4016 140.9135 201.4307 190.4185 171.4411 75.9679 179.5252 95.8101 173.6306 182.3605 111.6705
145.2999 63.8081 130.6936 210.3725 190.1272 37.169 150.797 191.1229 175.9444 132.5946 28.5362 112.5288 113.4747 4.1727 195.7058 56.835 93.4115 0.0 134.5 111.5704 174.9882 15.5022 61.8589 35.7033 164.3088 148.5921 154.8285 89.6579 243.2913 172.4156 199.3804 245.168 24.7326 159.9687 93.9301 149.6441 170.3426 32.3309 43.5828 73.6441 126.0701 156.5618 154.1303 132.3624 167.3863 190.7943 158.564 207.3081 154.5047 18.4856
262.0258 103.4147 247.2979 75.9792 197.6763 140.3331 281.5223 295.4302 275.376 221.2457 160.1851 232.5154 241.1397 138.5438 289.2193 132.538 120.0717 134.5 0.0 83.9303 304.5312 119.0547 74.511 158.6412 219.859 250.7388 280.7934 45.425 136.2116 102.8979 316.2395 127.1666 157.6143 290.5533 221.8289 281.8675 294.3954 142.3732 176.1331 202.0416 41.3808 288.5748 283.3404 261.8471 136.7495 294.8642 72.0333 73.8532 280.3053 146.927
256.8048 125.1652 242.1277 143.7578 252.914 93.8798 258.5505 301.1314 284.4998 236.094 125.562 224.0878 223.9286 114.1314 302.8168 144.5372 156.2206 111.5704 83.9303 0.0 283.2891 99.0752 63.9723 146.4273 253.596 257.393 265.308 63.5438 220.0281 179.6613 310.9497 209.3921 125.3978 267.6611 204.6585 255.6517 281.2253 98.8884 153.4861 184.6216 44.7889 262.6952 263.034 241.5067 202.7565 300.7464 151.1376 146.4396 265.043 113.3792
63.7445 206.8039 71.978 378.2839 250.4535 190.6103 24.8626 95.5316 104.9733 129.6326 157.7762 77.6468 63.4627 171.5958 122.5469 177.7577 210.6497 174.9882 304.5312 283.2891 0.0 189.9314 236.1122 145.9885 182.6672 99.6596 28.9876 262.0641 384.6746 304.8215 61.6955 394.8259 157.9204 16.0499 82.7092 30.767 29.2152 185.0759 131.4134 102.6987 300.9698 24.6716 21.1919 42.8204 274.8483 96.0653 305.2522 373.3228 29.7812 169.9734
158.0346 55.7944 143.2703 194.9617 187.3518 39.4276 165.8769 202.2113 186.1088 140.195 42.3885 125.5404 127.9395 19.4928 205.1608 56.3638 88.0035 15.5022 119.0547 99.0752 189.9314 0.0 46.463 47.4623 167.394 158.8504 169.1726 74.1577 230.1141 161.0819 212.4731 231.1493 39.162 175.0412 108.3278 164.9363 184.436 36.5502 58.6866 87.9863 111.0395 171.8315 168.9865 147.2114 159.5046 201.8427 145.5726 192.0061 168.8211 30.1477
201.0022 61.4427 186.1007 150.3554 192.8377 66.9009 212.2008 241.7341 223.9402 173.7 85.9786 169.2381 173.6508 65.6664 241.2642 81.1991 93.6209 61.8589 74.511 63.9723 236.1122 46.463 0.0 91.4501 189.6489 197.2679 214.6232 29.1098 197.1302 137.9082 255.7579 194.2819 83.6793 221.355 154.0262 211.3909 229.4851 68.3141 105.103 133.7203 65.2325 218.2779 215.0875 193.3259 149.7467 241.2887 115.6202 148.3005 214.2337 72.6322
110.5824 66.9574 95.8084 233.0605 171.8165 68.8127 122.8921 155.4544 140.2906 98.6092 42.1568 78.1943 82.7898 34.3117 160.2399 44.4051 85.8207 35.7033 158.6412 146.4273 145.9885 47.4623 91.4501 0.0 135.7419 112.9357 123.3509 116.2297 252.5313 176.4094 165.0881 258.0453 37.9933 131.9129 63.3021 123.6206 138.0449 62.9445 23.7956 43.4019 156.6796 130.2027 124.8129 103.2364 161.6484 155.1194 168.6348 228.6819 122.9368 43.8557
118.9899 128.6052 113.5368 273.2823 70.6961 201.3386 174.4697 110.5216 89.4774 55.2593 177.8954 118.4749 143.1996 165.104 89.3051 111.8437 101.0441 164.3088 219.859 253.596 182.6672 167.394 189.6489 135.7419 0.0 83.3857 154.4598 197.8352 237.2063 162.3816 150.2441 255.6688 173.7152 179.0051 139.0278 183.23 155.8398 196.0756 151.9025 138.2763 241.846 185.8423 168.3788 158.5067 118.1192 109.7236 179.0461 264.4474 153.6309 178.1496
36.718 147.4175 36.3802 317.1719 152.7076 180.0309 94.272 44.8449 27.355 35.032 148.2271 50.5638 72.6004 147.2094 48.2013 119.116 136.7834 148.5921 250.7388 257.393 99.6596 158.8504 197.2679 112.9357 83.3857 0.0 72.1624 216.0221 303.0559 223.6256 72.3604 317.3594 145.4894 97.5144 78.114 104.0911 72.4543 173.9346 115.9795 88.7619 260.191 105.5224 87.0665 81.6172 186.5581 44.3276 231.4085 310.1427 71.3353 154.7116
35.5728 181.1204 42.9917 353.5709 221.6999 174.7131 25.0474 76.5143 81.3972 100.881 141.0236 50.0893 41.4069 151.7766 101.1886 151.7097 183.0293 154.8285 280.7934 265.308 28.9876 169.1726 214.6232 123.3509 154.4598 72.1624 0.0 239.4502 356.7399 276.7809 54.4032 367.466 140.4408 25.7428 60.8988 35.9854 16.8588 168.8751 111.8652 81.2123 279.8256 35.1225 16.045 26.6236 246.0848 76.8791 278.1623 348.2164 0.8298 152.2506
223.3242 71.0272 208.4366 121.3453 190.4002 95.5384 238.5554 260.8427 241.928 189.4973 114.8269 192.4999 199.0131 93.6291 257.7834 97.0776 97.362 89.6579 45.425 63.5438 262.0641 74.1577 29.1098 116.2297 197.8352 216.0221 239.4502 0.0 171.5761 119.2489 278.0218 166.9602 112.3465 247.6631 179.4831 238.316 253.7467 97.2576 132.1029 159.3676 44.8134 245.1222 240.9238 219.251 139.2809 260.3405 93.4089 119.1908 239.0123 101.5384
328.0165 185.6143 315.4971 102.6427 178.1248 262.5116 365.9448 342.0848 320.0964 268.1229 271.8091 307.0318 324.1828 247.3788 325.214 210.9375 174.1899 243.2913 136.2116 220.0281 384.6746 230.1141 197.1302 252.5313 237.2063 303.0559 356.7399 171.5761 0.0 80.0437 375.3778 27.0059 267.9808 373.9575 307.7444 369.811 366.0 262.6055 275.3778 291.5629 176.1302 375.4926 364.5745 345.5873 119.1651 341.3396 84.7607 92.7306 356.0468 260.2355
247.9959 110.6115 235.4544 121.3803 113.7119 197.4314 286.4651 263.6315 241.6786 188.8388 200.6983 227.1774 244.8498 176.2882 248.2657 133.2801 94.7928 172.4156 102.8979 179.6613 304.8215 161.0819 137.9082 176.4094 162.3816 223.6256 276.7809 119.2489 80.0437 0.0 295.8351 94.2202 196.5072 294.353 228.9084 290.6667 285.9564 196.2966 199.87 213.5148 142.7648 296.2005 284.8534 266.1657 47.2397 262.9032 31.2713 110.9913 276.0825 190.4049
54.7741 213.2761 69.6849 385.6132 220.9303 223.6788 76.1617 42.9173 61.1912 107.3783 189.8286 86.9365 90.7004 196.8776 70.8788 183.7936 207.1302 199.3804 316.2395 310.9497 61.6955 212.4731 255.7579 165.0881 150.2441 72.3604 54.4032 278.0218 375.3778 295.8351 0.0 389.3621 188.5577 71.9074 108.1663 86.4695 38.5035 217.6555 158.6244 127.1827 320.6319 82.7808 66.8654 80.7133 258.7935 43.6759 302.5833 379.1459 54.1618 199.8423
340.2876 191.3343 327.2043 80.8492 200.0025 260.8842 375.0517 357.8024 335.8625 282.7382 273.4235 317.438 333.1305 249.3226 342.3828 218.4508 184.4953 245.168 127.1666 209.3921 394.8259 231.1493 194.2819 258.0453 255.6688 317.3594 367.466 166.9602 27.0059 94.2202 389.3621 0.0 269.8742 383.3488 315.8867 378.2055 377.649 261.6082 280.1165 298.7122 164.7153 384.157 374.3255 354.635 137.8731 357.0775 89.9042 72.0042 366.8057 261.2266
136.1731 86.795 122.3047 233.5926 206.8579 35.3267 133.2302 185.4898 172.5795 135.2126 4.6369 103.3687 99.2883 20.6105 193.5816 74.3512 113.9677 24.7326 157.6143 125.3978 157.9204 39.162 83.6793 37.9933 173.7152 145.4894 140.4408 112.3465 267.9808 196.5072 188.5577 269.8742 0.0 142.3649 80.5751 130.7942 156.6855 29.2234 30.32 61.4831 145.7545 137.8173 137.6416 116.1597 189.2352 185.2576 183.2379 230.9092 140.2244 12.0757
60.7972 194.1219 65.9005 364.7365 245.1511 174.7808 9.1747 100.6714 106.9633 124.6656 142.1059 67.897 50.4062 156.4968 126.286 165.4464 199.7677 159.9687 290.5533 267.6611 16.0499 175.0412 221.355 131.9129 179.0051 97.5144 25.7428 247.6631 373.9575 294.353 71.9074 383.3488 142.3649 0.0 68.9594 15.4186 34.723 169.2877 116.3947 88.5117 286.0305 10.8856 10.6376 28.9808 266.0557 101.106 293.5717 360.0088 26.5406 154.4329
57.801 125.5512 45.9254 295.7971 195.5964 115.5525 60.1039 110.3436 102.223 85.6854 81.6887 27.8434 19.6282 90.9006 124.5978 97.4464 134.1849 93.9301 221.8289 204.6585 82.7092 108.3278 154.0262 63.3021 139.0278 78.114 60.8988 179.4831 307.7444 228.9084 108.1663 315.8867 80.5751 68.9594 0.0 62.3268 76.5709 109.5549 51.1929 20.3426 219.1529 68.4154 61.5235 40.0644 204.9073 110.273 225.9843 291.0507 60.5759 92.1024
67.8734 187.743 69.819 356.652 247.4277 162.2557 10.9524 112.4914 116.6259 128.1656 130.1964 67.5123 46.0106 146.0097 136.9503 159.7726 195.8746 149.6441 281.8675 255.6517 30.767 164.9363 211.3909 123.6206 183.23 104.0911 35.9854 238.316 369.811 290.6667 86.4695 378.2055 130.7942 15.4186 62.3268 0.0 48.4313 156.9204 106.3168 80.5333 275.5962 7.0444 20.3318 25.6365 264.4742 112.8611 288.3053 352.2915 36.6424 142.8621
38.7658 193.5586 50.5119 366.426 224.7676 191.1607 37.8512 66.7649 75.8134 104.5111 157.3997 62.0511 57.4067 167.4073 93.4279 163.9538 193.214 170.3426 294.3954 281.2253 29.2152 184.436 229.4851 138.0449 155.8398 72.4543 16.8588 253.7467 366.0 285.9564 38.5035 377.649 156.6855 34.723 76.5709 48.4313 0.0 185.2846 127.7432 96.7262 294.7176 45.5161 28.4545 43.4353 253.3137 67.2601 288.8424 360.7787 16.8629 168.4138
165.3964 92.3054 151.5066 217.7122 222.0591 6.1305 160.2424 214.5007 201.1476 161.5529 27.9043 132.5851 127.981 31.0106 221.8653 89.0243 123.9705 32.3309 142.3732 98.8884 185.0759 36.5502 68.3141 62.9445 196.0756 173.9346 168.8751 97.2576 262.6055 196.2966 217.6555 261.6082 29.2234 169.2877 109.5549 156.9204 185.2846 0.0 59.527 90.6807 124.3659 163.9643 165.2297 144.0296 196.0545 214.2548 178.8234 216.2189 168.6935 19.2908
105.8954 89.8232 91.985 251.515 193.1774 65.6399 107.2249 155.2942 142.8686 108.6448 32.4575 73.0593 70.4632 40.2028 164.171 68.194 109.5944 43.5828 176.1331 153.4861 131.4134 58.6866 105.103 23.7956 151.9025 115.9795 111.8652 132.1029 275.3778 199.87 158.6244 280.1165 30.32 116.3947 51.1929 106.3168 127.7432 59.527 0.0 31.4479 169.6358 113.1845 110.5946 88.8408 185.3645 155.0748 191.1272 247.7544 111.5852 41.2306
74.8369 107.5984 61.3613 276.3721 189.2305 96.7565 79.4926 125.4957 114.7626 88.5029 63.0718 42.3171 39.9645 70.6815 136.6937 80.6279 119.4016 73.6441 202.0416 184.6216 102.6987 87.9863 133.7203 43.4019 138.2763 88.7619 81.2123 159.3676 291.5629 213.5148 127.1827 298.7122 61.4831 88.5117 20.3426 80.5333 96.7262 90.6807 31.4479 0.0 198.8246 86.9952 81.5578 59.8961 192.438 125.333 208.866 271.8483 80.8764 72.6599
265.8578 115.8292 250.947 100.391 229.3238 120.8021 276.8606 304.9473 286.3273 234.2132 147.249 234.3324 238.7811 129.6127 302.4607 141.5805 140.9135 126.0701 41.3808 44.7889 300.9698 111.0395 65.2325 156.6796 241.846 260.191 279.8256 44.8134 176.1302 142.7648 320.6319 164.7153 145.7545 286.0305 219.1529 275.5962 294.7176 124.3659 169.6358 198.8246 0.0 282.5445 280.0209 258.2464 172.5011 304.4628 112.5107 102.2552 279.4418 133.9509
68.9318 193.9513 72.3115 363.2612 250.889 169.297 11.375 111.0391 116.4896 131.021 137.2342 71.677 51.3513 152.9449 136.2523 165.7903 201.4307 156.5618 288.5748 262.6952 24.6716 171.8315 218.2779 130.2027 185.8423 105.5224 35.1225 245.1222 375.4926 296.2005 82.7808 384.157 137.8173 10.8856 68.4154 7.0444 45.5161 163.9643 113.1845 86.9952 282.5445 0.0 19.0921 30.2318 269.3464 111.4521 294.2723 358.8299 35.8653 149.8867
50.3569 185.7965 55.2765 357.1138 234.5443 170.8714 9.4699 92.3167 97.3982 114.0309 137.7009 57.9381 42.2874 150.7972 117.2248 156.8599 190.4185 154.1303 283.3404 263.034 21.1919 168.9865 215.0875 124.8129 168.3788 87.0665 16.045 240.9238 364.5745 284.8534 66.8654 374.3255 137.6416 10.6376 61.5235 20.3318 28.4545 165.2297 110.5946 81.5578 280.0209 19.0921 0.0 21.7752 255.9913 92.7044 284.6444 352.1859 16.7785 149.6557
47.2063 165.1534 45.9082 335.8571 221.9619 149.7466 20.4169 97.4718 97.6505 103.2867 116.3639 41.8837 21.5109 129.043 119.1894 136.5497 171.4411 132.3624 261.8471 241.5067 42.8204 147.2114 193.3259 103.2364 158.5067 81.6172 26.6236 219.251 345.5873 266.1657 80.7133 354.635 116.1597 28.9808 40.0644 25.6365 43.4353 144.0296 88.8408 59.8961 258.2464 30.2318 21.7752 0.0 239.1294 97.6941 264.8084 331.0724 26.7317 128.138
214.6385 103.8853 203.4626 167.5673 66.7149 198.5904 258.888 223.7771 201.8192 151.5522 193.7778 198.1611 218.5564 170.6932 206.1285 117.3474 75.9679 167.3863 136.7495 202.7565 274.8483 159.5046 149.7467 161.6484 118.1192 186.5581 246.0848 139.2809 119.1651 47.2397 258.7935 137.8731 189.2352 266.0557 204.9073 264.4742 253.3137 196.0545 185.3645 192.438 172.5011 269.3464 255.9913 239.1294 0.0 223.0174 72.7791 157.431 245.3315 185.8628
53.4721 191.6339 64.4316 360.4331 180.1749 220.3849 101.9147 0.8035 21.2447 75.4514 187.5224 83.2715 98.1462 189.0867 27.5253 163.4406 179.5252 190.7943 294.8642 300.7464 96.0653 201.8427 241.2887 155.1194 109.7236 44.3276 76.8791 260.3405 341.3396 262.9032 43.6759 357.0775 185.2576 101.106 110.273 112.8611 67.2601 214.2548 155.0748 125.333 304.4628 111.4521 92.7044 97.6941 223.0174 0.0 272.888 353.1521 76.2361 195.2858
252.0472 101.7233 238.5806 95.8586 138.9523 179.1262 285.2249 273.5743 251.9103 197.5757 187.0922 228.0786 243.299 162.642 260.9401 128.5465 95.8101 158.564 72.0333 151.1376 305.2522 145.5726 115.6202 168.6348 179.0461 231.4085 278.1623 93.4089 84.7607 31.2713 302.5833 89.9042 183.2379 293.5717 225.9843 288.3053 288.8424 178.8234 191.1272 208.866 112.5107 294.2723 284.6444 264.8084 72.7791 272.888 0.0 86.2505 277.5188 175.645
326.2332 167.2222 311.9185 10.9268 224.1346 214.1035 351.1315 353.7923 332.633 277.8212 233.645 298.7694 309.9142 211.4155 343.5483 196.8335 173.6306 207.3081 73.8532 146.4396 373.3228 192.0061 148.3005 228.6819 264.4474 310.1427 348.2164 119.1908 92.7306 110.9913 379.1459 72.0042 230.9092 360.0088 291.0507 352.2915 360.7787 216.2189 247.7544 271.8483 102.2552 358.8299 352.1859 331.0724 157.431 353.1521 86.2505 0.0 347.6658 220.4714
34.7431 180.5544 42.2029 353.0373 220.8814 174.5403 25.7151 75.8762 80.6394 100.0613 140.8334 49.4553 41.122 151.4671 100.4753 151.1298 182.3605 154.5047 280.3053 265.043 29.7812 168.8211 214.2337 122.9368 153.6309 71.3353 0.8298 239.0123 356.0468 276.0825 54.1618 366.8057 140.2244 26.5406 60.5759 36.6424 16.8629 168.6935 111.5852 80.8764 279.4418 35.8653 16.7785 26.7317 245.3315 76.2361 277.5188 347.6658 0.0 152.0202
147.015 82.2797 132.933 222.8819 207.3657 25.3404 145.2954 195.545 181.9509 142.4112 13.3995 114.1155 111.0075 15.3136 202.6043 73.9835 111.6705 18.4856 146.927 113.3792 169.9734 30.1477 72.6322 43.8557 178.1496 154.7116 152.2506 101.5384 260.2355 190.4049 199.8423 261.2266 12.0757 154.4329 92.1024 142.8621 168.4138 19.2908 41.2306 72.6599 133.9509 149.8867 149.6557 128.138 185.8628 195.2858 175.645 220.4714 152.0202 0.0
];

