18.1194 367.3764 325.9379 304.0345 35.4924 184.4948 55.5132 76.0371 354.8788 285.323 0.0 167.6818 234.2549 200.2699 376.6248 253.6439 187.7748 424.5095 163.9287 97.1796 49.8005 209.3195 64.4901 382.1001 224.1751 215.4098 64.7386 50.3579 66.1378 107.875 181.5453 80.5041 81.7566 189.6596 78.5774 179.6989 204.9771 192.3171 311.7854 303.7894 50.1734 205.7803 249.7416 158.6005 153.6903 73.0293 43.7465 272.711 374.9545 295.1483 11.6292 388.2302 180.4747 60.3064 99.9021 74.9502 27.3641 209.4341 150.822 119.4028 314.8164 71.1736 55.5132 70.3002 259.3717 51.0523 300.709 375.8931 43.5834 191.9392
182.8032 231.4402 172.4736 207.9984 134.5438 17.2894 123.1173 110.3382 234.1591 123.693 167.6818 0.0 66.7777 208.3835 242.1127 87.0642 38.918 330.6906 5.7854 87.0084 125.0086 97.7969 111.7009 249.0028 211.3128 47.9805 118.3478 175.7509 164.1846 130.8259 14.6731 92.6565 86.023 34.9106 185.7223 81.4432 122.3823 39.0734 173.0389 140.2322 143.1306 54.176 99.2972 39.5118 173.1724 137.5269 126.7346 127.8545 281.1504 208.2795 176.1956 283.8175 15.7154 127.4429 68.0615 115.5345 143.2053 42.1891 22.1972 50.3416 161.4441 122.5709 123.1173 101.8522 198.2574 175.5719 196.4021 246.1685 126.5649 27.5533
249.0339 186.585 117.7157 192.1455 200.6211 49.7653 189.4809 175.5269 199.5454 63.88 234.2549 66.7777 0.0 240.9245 197.5493 21.7699 57.521 305.1079 70.3263 151.3465 190.2011 102.0009 176.2489 204.9744 235.715 18.8454 184.2195 238.9932 225.2301 184.0017 52.7102 157.3602 152.7346 51.8831 245.6819 105.1895 135.4702 51.72 131.5232 76.9194 209.08 48.9075 61.7346 85.7658 215.4055 197.9426 193.5085 88.4003 258.8343 197.8287 242.5079 255.313 54.0476 193.2002 134.3929 180.4538 209.9788 24.8559 84.3078 115.5253 107.6789 187.4863 189.4809 168.4422 203.4005 238.7328 177.0742 204.6003 193.3416 43.449
196.8496 253.2037 254.9349 156.9654 179.3366 212.8158 215.8817 226.1247 222.1067 247.9198 200.2699 208.3835 240.9245 0.0 258.1554 246.3458 187.1137 251.1295 202.7871 224.69 166.6381 143.7099 160.86 260.3205 30.1628 229.308 221.7942 154.9321 134.9119 102.1784 210.624 164.6096 189.1425 194.017 130.851 135.9732 110.7133 192.3678 218.3893 266.6189 230.3232 192.0192 204.3314 169.2103 47.6561 130.9701 202.0848 205.854 208.0595 141.2823 196.0929 229.55 206.1497 226.5155 183.177 230.3407 203.4139 224.6964 188.542 179.7814 247.0867 233.1557 215.8817 205.3584 94.0553 154.1287 164.5037 250.5023 201.2563 208.404
385.1123 10.9643 85.6137 103.5696 341.6674 227.8238 350.9817 344.6376 40.4268 137.923 376.6248 242.1127 197.5493 258.1554 0.0 179.145 205.2599 132.5468 241.5719 324.7085 326.8545 167.3575 312.3689 7.586 232.5273 208.0252 349.5504 356.282 335.3816 280.5925 229.1753 298.5953 308.6994 207.6218 347.0849 197.0201 176.4839 203.5716 69.0833 136.1912 372.162 188.1347 143.2994 226.7341 269.893 312.2387 347.6436 114.3484 106.8225 120.4112 380.2927 86.0849 226.6633 358.5126 289.6016 350.2735 360.6451 210.4854 244.9355 270.0867 92.8073 356.9104 350.9817 329.6659 166.0118 355.6613 93.6986 14.1542 347.1187 215.879
267.9795 168.2044 97.3778 182.7082 219.5267 69.8027 210.1508 196.6745 184.0088 42.9679 253.6439 87.0642 21.7699 246.3458 179.145 0.0 70.9695 291.2035 90.093 172.6459 208.4989 103.7212 194.2447 186.651 238.5165 39.4226 205.1486 255.961 241.2066 197.3484 72.5932 175.5684 172.5132 66.6598 261.0443 112.7405 137.6637 65.3385 115.0941 55.1527 229.989 57.646 52.1738 100.9178 224.4917 213.8516 213.5873 74.7331 246.3061 190.0263 261.5518 240.9628 73.2349 214.181 153.7721 201.6742 229.8976 44.9257 102.9276 134.3704 87.7783 208.7148 210.1508 188.9152 200.5619 255.6591 166.8591 186.962 213.3868 61.7184
200.8105 194.7529 140.6405 169.5417 152.6988 30.8865 150.5778 141.2062 195.6568 97.5958 187.7748 38.918 57.521 187.1137 205.2599 70.9695 0.0 291.8278 37.0175 119.928 140.4297 60.9752 125.7584 211.9683 185.3323 42.7316 147.5221 185.7884 170.4301 126.8157 30.2608 107.7532 109.5497 7.0251 190.0946 51.9331 89.4869 5.8047 136.269 116.3759 171.534 18.4138 64.7016 30.3384 158.6432 143.084 150.8137 91.8384 242.3886 170.5134 194.6696 244.9027 25.9955 156.6821 89.9463 146.7295 166.1537 37.7053 40.4151 69.6091 129.4439 153.5995 150.5778 128.803 164.0468 185.451 157.628 208.6238 150.4691 22.2608
427.696 140.3941 211.2112 124.8904 393.2994 320.6251 415.0426 414.8058 109.1866 255.851 424.5095 330.6906 305.1079 251.1295 132.5468 291.2035 291.8278 0.0 328.1846 400.1119 377.9802 235.856 365.6313 126.3111 220.9668 310.0085 416.4725 390.4105 368.4399 317.2505 320.9396 357.4359 374.7272 296.6098 372.5186 261.4511 224.7016 292.49 177.7257 259.8487 435.0826 278.9381 243.7596 302.8087 283.7336 352.2586 407.0627 216.9182 50.5625 130.2824 424.6189 50.5729 317.2188 424.4606 358.3063 420.3705 416.1082 310.4636 325.5124 342.079 215.1223 426.0434 415.0426 396.1225 166.6643 389.6536 134.4648 119.0101 406.3637 309.0851
178.798 230.9637 173.3689 205.0593 130.4402 20.5759 120.512 108.4912 232.6703 125.5571 163.9287 5.7854 70.3263 202.7871 241.5719 90.093 37.0175 328.1846 0.0 85.6658 120.5428 94.344 107.0352 248.3856 205.9871 51.4813 116.1067 170.8803 158.9974 125.1112 17.6174 88.0013 82.4806 33.9501 180.4426 76.8406 117.9889 38.0174 172.4933 142.5327 140.7867 53.4391 99.2945 34.1837 167.4079 132.2413 123.4947 127.5242 278.4791 204.943 172.2387 281.6478 17.1362 125.246 64.0843 113.7923 139.8267 45.5179 16.5487 45.722 162.2792 120.8053 120.512 99.0531 193.9338 170.6872 193.7834 245.307 123.2941 29.1895
114.9616 314.3326 259.0096 275.2231 74.5388 103.9941 42.7478 24.7129 312.0463 210.6619 97.1796 87.0084 151.3465 224.69 324.7085 172.6459 119.928 400.1119 85.6658 0.0 74.9664 165.2454 70.8388 331.254 238.6644 133.2476 35.0006 126.2379 125.4543 124.1328 101.6128 60.7556 36.0104 118.6329 147.3211 138.6618 177.0653 122.416 255.9318 226.8317 59.1998 137.8566 184.274 99.2246 179.0716 107.219 53.7659 211.7652 349.5983 271.448 108.1016 356.5405 102.4738 43.1766 44.0461 29.2207 69.826 127.9943 79.7987 58.0359 247.9024 36.2097 42.7478 28.8359 248.7794 126.4455 266.7584 327.3324 54.0739 114.4959
60.5951 317.5838 276.9336 256.0973 15.3614 140.9429 50.3569 65.0921 305.5352 237.933 49.8005 125.0086 190.2011 166.6381 326.8545 208.4989 140.4297 377.9802 120.5428 74.9664 0.0 159.529 14.9109 332.3609 186.8471 171.4954 57.7665 53.4338 50.5253 66.1434 137.8994 32.9319 44.6788 142.9832 72.3771 129.9012 156.2391 145.2999 262.0258 256.8048 63.7445 158.0346 201.0022 110.5824 118.9899 36.718 35.5728 223.3242 328.0165 247.9959 54.7741 340.2876 136.1731 60.7972 57.801 67.8734 38.7658 165.3964 105.8954 74.8369 265.8578 68.9318 50.3569 47.2063 214.6385 53.4721 252.0472 326.2332 34.7431 147.015
218.2985 158.0572 125.9509 111.4905 174.3102 91.8556 185.7965 182.083 148.5114 105.722 209.3195 97.7969 102.0009 143.7099 167.3575 103.7212 60.9752 235.856 94.344 165.2454 159.529 0.0 145.0125 172.9715 134.8043 95.142 185.4721 192.1852 172.4619 119.0603 91.1806 131.5491 143.7343 67.3236 187.3828 29.6668 33.9465 63.8081 103.4147 125.1652 206.8039 55.7944 61.4427 66.9574 128.6052 147.4175 181.1204 71.0272 185.6143 110.6115 213.2761 191.3343 86.795 194.1219 125.5512 187.743 193.5586 92.3054 89.8232 107.5984 115.8292 193.9513 185.7965 165.1534 103.8853 191.6339 101.7233 167.2222 180.5544 82.2797
75.4774 303.0355 262.0227 243.0882 29.3008 127.2764 55.2765 66.0213 291.5345 223.1925 64.4901 111.7009 176.2489 160.86 312.3689 194.2447 125.7584 365.6313 107.0352 70.8388 14.9109 145.0125 0.0 317.934 179.286 157.623 60.9426 64.5306 57.0989 58.8051 124.2182 19.0444 36.6641 128.4585 79.5358 115.3564 142.8485 130.6936 247.2979 242.1277 71.978 143.2703 186.1007 95.8084 113.5368 36.3802 42.9917 208.4366 315.4971 235.4544 69.6849 327.2043 122.3047 65.9005 45.9254 69.819 50.5119 151.5066 91.985 61.3613 250.947 72.3115 55.2765 45.9082 203.4626 64.4316 238.5806 311.9185 42.2029 132.933
390.3627 18.4495 93.1822 104.6643 347.2347 234.8389 357.1138 351.0095 39.9454 145.4908 382.1001 249.0028 204.9744 260.3205 7.586 186.651 211.9683 126.3111 248.3856 331.254 332.3609 172.9715 317.934 0.0 234.2294 215.3104 355.7988 361.0622 340.0482 285.2356 236.1555 304.3772 314.8264 214.4383 351.4089 202.6365 181.0417 210.3725 75.9792 143.7578 378.2839 194.9617 150.3554 233.0605 273.2823 317.1719 353.5709 121.3453 102.6427 121.3803 385.6132 80.8492 233.5926 364.7365 295.7971 356.652 366.426 217.7122 251.515 276.3721 100.391 363.2612 357.1138 335.8571 167.5673 360.4331 95.8586 10.9268 353.0373 222.8819
222.2328 228.2489 236.3383 129.9204 200.4898 213.3258 234.5443 242.8355 195.3489 235.0605 224.1751 211.3128 235.715 30.1628 232.5273 238.5165 185.3323 220.9668 205.9871 238.6644 186.8471 134.8043 179.286 234.2294 0.0 226.0932 239.6451 180.9761 160.1391 120.8275 211.4609 180.289 204.1035 192.3547 158.305 133.4053 100.8578 190.1272 197.6763 252.914 250.4535 187.3518 192.8377 171.8165 70.6961 152.7076 221.6999 190.4002 178.1248 113.7119 220.9303 200.0025 206.8579 245.1511 195.5964 247.4277 224.7676 222.0591 193.1774 189.2305 229.3238 250.889 234.5443 221.9619 66.7149 180.1749 138.9523 224.1346 220.8814 207.3657
230.213 197.0937 131.33 193.3089 181.8105 30.9206 170.8714 157.2519 206.7073 79.0636 215.4098 47.9805 18.8454 229.308 208.0252 39.4226 42.7316 310.0085 51.4813 133.2476 171.4954 95.142 157.623 215.3104 226.0932 0.0 165.7614 220.631 207.2526 167.4135 33.8662 138.6948 133.8972 36.2583 227.9427 93.4314 127.3645 37.169 140.3331 93.8798 190.6103 39.4276 66.9009 68.8127 201.3386 180.0309 174.7131 95.5384 262.5116 197.4314 223.6788 260.8842 35.3267 174.7808 115.5525 162.2557 191.1607 6.1305 65.6399 96.7565 120.8021 169.297 170.8714 149.7466 198.5904 220.3849 179.1262 214.1035 174.5403 25.3404
82.8439 339.4646 288.0436 292.04 50.7317 135.617 9.4699 11.3602 333.8968 241.6451 64.7386 118.3478 184.2195 221.7942 349.5504 205.1486 147.5221 416.4725 116.1067 35.0006 57.7665 185.4721 60.9426 355.7988 239.6451 165.7614 0.0 101.5428 105.9486 119.672 133.0051 60.8847 41.9262 147.3226 126.112 156.943 191.7764 150.797 281.5223 258.5505 24.8626 165.8769 212.2008 122.8921 174.4697 94.272 25.0474 238.5554 365.9448 286.4651 76.1617 375.0517 133.2302 9.1747 60.1039 10.9524 37.8512 160.2424 107.2249 79.4926 276.8606 11.375 9.4699 20.4169 258.888 101.9147 285.2249 351.1315 25.7151 145.2954
42.3573 347.8607 315.7251 274.4506 51.9348 190.8067 92.3167 111.4388 330.381 281.6675 50.3579 175.7509 238.9932 154.9321 356.282 255.961 185.7884 390.4105 170.8803 126.2379 53.4338 192.1852 64.5306 361.0622 180.9761 220.631 101.5428 0.0 21.9884 76.1162 187.7378 83.3996 98.0979 189.4006 28.2222 163.9609 180.168 191.1229 295.4302 301.1314 95.5316 202.2113 241.7341 155.4544 110.5216 44.8449 76.5143 260.8427 342.0848 263.6315 42.9173 357.8024 185.4898 100.6714 110.3436 112.4914 66.7649 214.5007 155.2942 125.4957 304.9473 111.0391 92.3167 97.4718 223.7771 0.8035 273.5743 353.7923 75.8762 195.545
62.1061 327.107 296.9797 252.5882 55.3816 178.2769 97.3982 114.5354 308.9375 264.8511 66.1378 164.1846 225.2301 134.9119 335.3816 241.2066 170.4301 368.4399 158.9974 125.4543 50.5253 172.4619 57.0989 340.0482 160.1391 207.2526 105.9486 21.9884 0.0 54.8169 175.2198 74.3947 93.4258 174.5629 22.4424 144.853 159.026 175.9444 275.376 284.4998 104.9733 186.1088 223.9402 140.2906 89.4774 27.355 81.3972 241.928 320.0964 241.6786 61.1912 335.8625 172.5795 106.9633 102.223 116.6259 75.8134 201.1476 142.8686 114.7626 286.3273 116.4896 97.3982 97.6505 201.8192 21.2447 251.9103 332.633 80.6394 181.9509
110.5132 272.3753 244.6267 198.9639 80.271 141.6386 114.0309 123.9936 254.2654 216.2244 107.875 130.8259 184.0017 102.1784 280.5925 197.3484 126.8157 317.2505 125.1112 124.1328 66.1434 119.0603 58.8051 285.2356 120.8275 167.4135 119.672 76.1162 54.8169 0.0 138.7541 63.3986 88.1601 132.1245 68.3303 92.8926 104.2091 132.5946 221.2457 236.094 129.6326 140.195 173.7 98.6092 55.2593 35.032 100.881 189.4973 268.1229 188.8388 107.3783 282.7382 135.2126 124.6656 85.6854 128.1656 104.5111 161.5529 108.6448 88.5029 234.2132 131.021 114.0309 103.2867 151.5522 75.4514 197.5757 277.8212 100.0613 142.4112
196.3753 218.4326 158.2314 199.4049 147.9939 3.069 137.7009 125.0083 222.5951 109.0554 181.5453 14.6731 52.7102 210.624 229.1753 72.5932 30.2608 320.9396 17.6174 101.6128 137.8994 91.1806 124.2182 236.1555 211.4609 33.8662 133.0051 187.7378 175.2198 138.7541 0.0 105.2196 100.0793 24.5056 196.3789 78.988 118.5645 28.5362 160.1851 125.562 157.7762 42.3885 85.9786 42.1568 177.8954 148.2271 141.0236 114.8269 271.8091 200.6983 189.8286 273.4235 4.6369 142.1059 81.6887 130.1964 157.3997 27.9043 32.4575 63.0718 147.249 137.2342 137.7009 116.3639 193.7778 187.5224 187.0922 233.645 140.8334 13.3995
93.0584 289.0213 245.4632 233.709 45.1086 108.2747 57.9381 62.6868 279.4211 205.3349 80.5041 92.6565 157.3602 164.6096 298.5953 175.5684 107.7532 357.4359 88.0013 60.7556 32.9319 131.5491 19.0444 304.3772 180.289 138.6948 60.8847 83.3996 74.3947 63.3986 105.2196 0.0 24.7622 110.1359 96.7574 101.9864 133.0808 112.5288 232.5154 224.0878 77.6468 125.5404 169.2381 78.1943 118.4749 50.5638 50.0893 192.4999 307.0318 227.1774 86.9365 317.438 103.3687 67.897 27.8434 67.5123 62.0511 132.5851 73.0593 42.3171 234.3324 71.677 57.9381 41.8837 198.1611 83.2715 228.0786 298.7694 49.4553 114.1155
97.4403 298.7473 249.9809 250.1946 50.1507 102.9843 42.2874 40.6477 292.2288 206.0681 81.7566 86.023 152.7346 189.1425 308.6994 172.5132 109.5497 374.7272 82.4806 36.0104 44.6788 143.7343 36.6641 314.8264 204.1035 133.8972 41.9262 98.0979 93.4258 88.1601 100.0793 24.7622 0.0 110.3872 115.7881 115.0534 150.0853 113.4747 241.1397 223.9286 63.4627 127.9395 173.6508 82.7898 143.1996 72.6004 41.4069 199.0131 324.1828 244.8498 90.7004 333.1305 99.2883 50.4062 19.6282 46.0106 57.4067 127.981 70.4632 39.9645 238.7811 51.3513 42.2874 21.5109 218.5564 98.1462 243.299 309.9142 41.122 111.0075
203.1198 197.0171 140.7788 174.8994 154.8252 24.7208 150.7972 140.5548 199.2594 95.8091 189.6596 34.9106 51.8831 194.017 207.6218 66.6598 7.0251 296.6098 33.9501 118.6329 142.9832 67.3236 128.4585 214.4383 192.3547 36.2583 147.3226 189.4006 174.5629 132.1245 24.5056 110.1359 110.3872 0.0 194.5484 58.953 96.3598 4.1727 138.5438 114.1314 171.5958 19.4928 65.6664 34.3117 165.104 147.2094 151.7766 93.6291 247.3788 176.2882 196.8776 249.3226 20.6105 156.4968 90.9006 146.0097 167.4073 31.0106 40.2028 70.6815 129.6127 152.9449 150.7972 129.043 170.6932 189.0867 162.642 211.4155 151.4671 15.3136
69.6238 339.2294 312.9169 260.2305 75.4114 199.4227 117.2248 135.2466 318.8513 283.0431 78.5774 185.7223 245.6819 130.851 347.0849 261.0443 190.0946 372.5186 180.4426 147.3211 72.3771 187.3828 79.5358 351.4089 158.305 227.9427 126.112 28.2222 22.4424 68.3303 196.3789 96.7574 115.7881 194.5484 0.0 160.9666 170.7612 195.7058 289.2193 302.8168 122.5469 205.1608 241.2642 160.2399 89.3051 48.2013 101.1886 257.7834 325.214 248.2657 70.8788 342.3828 193.5816 126.286 124.5978 136.9503 93.4279 221.8653 164.171 136.6937 302.4607 136.2523 117.2248 119.1894 206.1285 27.5253 260.9401 343.5483 100.4753 202.6043
188.9011 187.6876 152.1587 136.5615 144.6515 80.5712 156.8599 154.1393 177.6385 124.6456 179.6989 81.4432 105.1895 135.9732 197.0201 112.7405 51.9331 261.4511 76.8406 138.6618 129.9012 29.6668 115.3564 202.6365 133.4053 93.4314 156.943 163.9609 144.853 92.8926 78.988 101.9864 115.0534 58.953 160.9666 0.0 41.4325 56.835 132.538 144.5372 177.7577 56.3638 81.1991 44.4051 111.8437 119.116 151.7097 97.0776 210.9375 133.2801 183.7936 218.4508 74.3512 165.4464 97.4464 159.7726 163.9538 89.0243 68.194 80.6279 141.5805 165.7903 156.8599 136.5497 117.3474 163.4406 128.5465 196.8335 151.1298 73.9835
211.353 168.4809 150.0336 100.6286 171.5622 119.7891 190.4185 190.3516 150.6215 137.3038 204.9771 122.3823 135.4702 110.7133 176.4839 137.6637 89.4869 224.7016 117.9889 177.0653 156.2391 33.9465 142.8485 181.0417 100.8578 127.3645 191.7764 180.168 159.026 104.2091 118.5645 133.0808 150.0853 96.3598 170.7612 41.4325 0.0 93.4115 120.0717 156.2206 210.6497 88.0035 93.6209 85.8207 101.0441 136.7834 183.0293 97.362 174.1899 94.7928 207.1302 184.4953 113.9677 199.7677 134.1849 195.8746 193.214 123.9705 109.5944 119.4016 140.9135 201.4307 190.4185 171.4411 75.9679 179.5252 95.8101 173.6306 182.3605 111.6705
