271.8091 307.0318 324.1828 247.3788 325.214 210.9375 174.1899 243.2913 136.2116 220.0281 384.6746 230.1141 197.1302 252.5313 237.2063 303.0559 356.7399 171.5761 0.0 80.0437 375.3778 27.0059 267.9808 373.9575 307.7444 369.811 366.0 262.6055 275.3778 291.5629 176.1302 375.4926 364.5745 345.5873 119.1651 341.3396 84.7607 92.7306 356.0468 260.2355
200.6983 227.1774 244.8498 176.2882 248.2657 133.2801 94.7928 172.4156 102.8979 179.6613 304.8215 161.0819 137.9082 176.4094 162.3816 223.6256 276.7809 119.2489 80.0437 0.0 295.8351 94.2202 196.5072 294.353 228.9084 290.6667 285.9564 196.2966 199.87 213.5148 142.7648 296.2005 284.8534 266.1657 47.2397 262.9032 31.2713 110.9913 276.0825 190.4049
189.8286 86.9365 90.7004 196.8776 70.8788 183.7936 207.1302 199.3804 316.2395 310.9497 61.6955 212.4731 255.7579 165.0881 150.2441 72.3604 54.4032 278.0218 375.3778 295.8351 0.0 389.3621 188.5577 71.9074 108.1663 86.4695 38.5035 217.6555 158.6244 127.1827 320.6319 82.7808 66.8654 80.7133 258.7935 43.6759 302.5833 379.1459 54.1618 199.8423
273.4235 317.438 333.1305 249.3226 342.3828 218.4508 184.4953 245.168 127.1666 209.3921 394.8259 231.1493 194.2819 258.0453 255.6688 317.3594 367.466 166.9602 27.0059 94.2202 389.3621 0.0 269.8742 383.3488 315.8867 378.2055 377.649 261.6082 280.1165 298.7122 164.7153 384.157 374.3255 354.635 137.8731 357.0775 89.9042 72.0042 366.8057 261.2266
4.6369 103.3687 99.2883 20.6105 193.5816 74.3512 113.9677 24.7326 157.6143 125.3978 157.9204 39.162 83.6793 37.9933 173.7152 145.4894 140.4408 112.3465 267.9808 196.5072 188.5577 269.8742 0.0 142.3649 80.5751 130.7942 156.6855 29.2234 30.32 61.4831 145.7545 137.8173 137.6416 116.1597 189.2352 185.2576 183.2379 230.9092 140.2244 12.0757
142.1059 67.897 50.4062 156.4968 126.286 165.4464 199.7677 159.9687 290.5533 267.6611 16.0499 175.0412 221.355 131.9129 179.0051 97.5144 25.7428 247.6631 373.9575 294.353 71.9074 383.3488 142.3649 0.0 68.9594 15.4186 34.723 169.2877 116.3947 88.5117 286.0305 10.8856 10.6376 28.9808 266.0557 101.106 293.5717 360.0088 26.5406 154.4329
81.6887 27.8434 19.6282 90.9006 124.5978 97.4464 134.1849 93.9301 221.8289 204.6585 82.7092 108.3278 154.0262 63.3021 139.0278 78.114 60.8988 179.4831 307.7444 228.9084 108.1663 315.8867 80.5751 68.9594 0.0 62.3268 76.5709 109.5549 51.1929 20.3426 219.1529 68.4154 61.5235 40.0644 204.9073 110.273 225.9843 291.0507 60.5759 92.1024
130.1964 67.5123 46.0106 146.0097 136.9503 159.7726 195.8746 149.6441 281.8675 255.6517 30.767 164.9363 211.3909 123.6206 183.23 104.0911 35.9854 238.316 369.811 290.6667 86.4695 378.2055 130.7942 15.4186 62.3268 0.0 48.4313 156.9204 106.3168 80.5333 275.5962 7.0444 20.3318 25.6365 264.4742 112.8611 288.3053 352.2915 36.6424 142.8621
157.3997 62.0511 57.4067 167.4073 93.4279 163.9538 193.214 170.3426 294.3954 281.2253 29.2152 184.436 229.4851 138.0449 155.8398 72.4543 16.8588 253.7467 366.0 285.9564 38.5035 377.649 156.6855 34.723 76.5709 48.4313 0.0 185.2846 127.7432 96.7262 294.7176 45.5161 28.4545 43.4353 253.3137 67.2601 288.8424 360.7787 16.8629 168.4138
27.9043 132.5851 127.981 31.0106 221.8653 89.0243 123.9705 32.3309 142.3732 98.8884 185.0759 36.5502 68.3141 62.9445 196.0756 173.9346 168.8751 97.2576 262.6055 196.2966 217.6555 261.6082 29.2234 169.2877 109.5549 156.9204 185.2846 0.0 59.527 90.6807 124.3659 163.9643 165.2297 144.0296 196.0545 214.2548 178.8234 216.2189 168.6935 19.2908
32.4575 73.0593 70.4632 40.2028 164.171 68.194 109.5944 43.5828 176.1331 153.4861 131.4134 58.6866 105.103 23.7956 151.9025 115.9795 111.8652 132.1029 275.3778 199.87 158.6244 280.1165 30.32 116.3947 51.1929 106.3168 127.7432 59.527 0.0 31.4479 169.6358 113.1845 110.5946 88.8408 185.3645 155.0748 191.1272 247.7544 111.5852 41.2306
63.0718 42.3171 39.9645 70.6815 136.6937 80.6279 119.4016 73.6441 202.0416 184.6216 102.6987 87.9863 133.7203 43.4019 138.2763 88.7619 81.2123 159.3676 291.5629 213.5148 127.1827 298.7122 61.4831 88.5117 20.3426 80.5333 96.7262 90.6807 31.4479 0.0 198.8246 86.9952 81.5578 59.8961 192.438 125.333 208.866 271.8483 80.8764 72.6599
147.249 234.3324 238.7811 129.6127 302.4607 141.5805 140.9135 126.0701 41.3808 44.7889 300.9698 111.0395 65.2325 156.6796 241.846 260.191 279.8256 44.8134 176.1302 142.7648 320.6319 164.7153 145.7545 286.0305 219.1529 275.5962 294.7176 124.3659 169.6358 198.8246 0.0 282.5445 280.0209 258.2464 172.5011 304.4628 112.5107 102.2552 279.4418 133.9509
137.2342 71.677 51.3513 152.9449 136.2523 165.7903 201.4307 156.5618 288.5748 262.6952 24.6716 171.8315 218.2779 130.2027 185.8423 105.5224 35.1225 245.1222 375.4926 296.2005 82.7808 384.157 137.8173 10.8856 68.4154 7.0444 45.5161 163.9643 113.1845 86.9952 282.5445 0.0 19.0921 30.2318 269.3464 111.4521 294.2723 358.8299 35.8653 149.8867
137.7009 57.9381 42.2874 150.7972 117.2248 156.8599 190.4185 154.1303 283.3404 263.034 21.1919 168.9865 215.0875 124.8129 168.3788 87.0665 16.045 240.9238 364.5745 284.8534 66.8654 374.3255 137.6416 10.6376 61.5235 20.3318 28.4545 165.2297 110.5946 81.5578 280.0209 19.0921 0.0 21.7752 255.9913 92.7044 284.6444 352.1859 16.7785 149.6557
116.3639 41.8837 21.5109 129.043 119.1894 136.5497 171.4411 132.3624 261.8471 241.5067 42.8204 147.2114 193.3259 103.2364 158.5067 81.6172 26.6236 219.251 345.5873 266.1657 80.7133 354.635 116.1597 28.9808 40.0644 25.6365 43.4353 144.0296 88.8408 59.8961 258.2464 30.2318 21.7752 0.0 239.1294 97.6941 264.8084 331.0724 26.7317 128.138
193.7778 198.1611 218.5564 170.6932 206.1285 117.3474 75.9679 167.3863 136.7495 202.7565 274.8483 159.5046 149.7467 161.6484 118.1192 186.5581 246.0848 139.2809 119.1651 47.2397 258.7935 137.8731 189.2352 266.0557 204.9073 264.4742 253.3137 196.0545 185.3645 192.438 172.5011 269.3464 255.9913 239.1294 0.0 223.0174 72.7791 157.431 245.3315 185.8628
187.5224 83.2715 98.1462 189.0867 27.5253 163.4406 179.5252 190.7943 294.8642 300.7464 96.0653 201.8427 241.2887 155.1194 109.7236 44.3276 76.8791 260.3405 341.3396 262.9032 43.6759 357.0775 185.2576 101.106 110.273 112.8611 67.2601 214.2548 155.0748 125.333 304.4628 111.4521 92.7044 97.6941 223.0174 0.0 272.888 353.1521 76.2361 195.2858
187.0922 228.0786 243.299 162.642 260.9401 128.5465 95.8101 158.564 72.0333 151.1376 305.2522 145.5726 115.6202 168.6348 179.0461 231.4085 278.1623 93.4089 84.7607 31.2713 302.5833 89.9042 183.2379 293.5717 225.9843 288.3053 288.8424 178.8234 191.1272 208.866 112.5107 294.2723 284.6444 264.8084 72.7791 272.888 0.0 86.2505 277.5188 175.645
233.645 298.7694 309.9142 211.4155 343.5483 196.8335 173.6306 207.3081 73.8532 146.4396 373.3228 192.0061 148.3005 228.6819 264.4474 310.1427 348.2164 119.1908 92.7306 110.9913 379.1459 72.0042 230.9092 360.0088 291.0507 352.2915 360.7787 216.2189 247.7544 271.8483 102.2552 358.8299 352.1859 331.0724 157.431 353.1521 86.2505 0.0 347.6658 220.4714
140.8334 49.4553 41.122 151.4671 100.4753 151.1298 182.3605 154.5047 280.3053 265.043 29.7812 168.8211 214.2337 122.9368 153.6309 71.3353 0.8298 239.0123 356.0468 276.0825 54.1618 366.8057 140.2244 26.5406 60.5759 36.6424 16.8629 168.6935 111.5852 80.8764 279.4418 35.8653 16.7785 26.7317 245.3315 76.2361 277.5188 347.6658 0.0 152.0202
13.3995 114.1155 111.0075 15.3136 202.6043 73.9835 111.6705 18.4856 146.927 113.3792 169.9734 30.1477 72.6322 43.8557 178.1496 154.7116 152.2506 101.5384 260.2355 190.4049 199.8423 261.2266 12.0757 154.4329 92.1024 142.8621 168.4138 19.2908 41.2306 72.6599 133.9509 149.8867 149.6557 128.138 185.8628 195.2858 175.645 220.4714 152.0202 0.0
];

