96.6149 310.481 366.8693 91.5647 188.9978 123.5343 287.4951 120.1786 348.8372 176.4266 0.0 376.1218 337.4024 308.9735 48.4535 199.3667 73.5886 94.1289 361.8763 298.3835 18.1194 182.8032 249.0339 196.8496 385.1123 267.9795 200.8105 427.696 178.798 114.9616 60.5951 218.2985 75.4774 390.3627 222.2328 230.213 82.8439 42.3573 62.1061 110.5132 196.3753 93.0584 97.4403 203.1198 69.6238 188.9011 211.353 205.5729 321.4165 317.1401 67.652 218.5389 261.569 171.1139 151.5512 75.6433 61.283 283.5584 378.6361 299.2673 6.8929 392.9783 195.0528 78.3766 114.7512 93.0685 45.293 224.1787 165.0567 133.63 326.3482 89.2297 73.5886 87.6062 261.5867 43.1484 306.6023 383.7803 61.0468 206.2847
350.0405 99.2331 22.7363 326.4168 227.3366 274.6908 88.6989 297.6536 42.7143 203.1062 376.1218 0.0 75.1481 100.6507 332.3229 217.0549 341.0161 334.4278 41.305 127.0768 367.3764 231.4402 186.585 253.2037 10.9643 168.2044 194.7529 140.3941 230.9637 314.3326 317.5838 158.0572 303.0355 18.4495 228.2489 197.0937 339.4646 347.8607 327.107 272.3753 218.4326 289.0213 298.7473 197.0171 339.2294 187.6876 168.4809 192.9814 58.4912 125.7095 362.2037 177.5253 132.513 216.5965 263.2876 303.6497 337.8971 103.6186 111.5625 117.5404 371.2218 92.5655 215.9608 348.4504 279.5819 340.0563 351.0561 199.5814 234.5403 259.9785 82.0588 346.72 341.0161 319.6424 162.0941 347.2503 89.3483 21.5935 337.3817 205.1205
295.6491 29.4861 52.9498 274.5162 167.4071 223.8452 72.7551 243.1813 33.0067 179.3038 337.4024 75.1481 0.0 131.8538 290.4657 156.2378 291.218 281.3144 102.6221 54.5372 325.9379 172.4736 117.7157 254.9349 85.6137 97.3778 140.6405 211.2112 173.3689 259.0096 276.9336 125.9509 262.0227 93.1822 236.3383 131.33 288.0436 315.7251 296.9797 244.6267 158.2314 245.4632 249.9809 140.7788 312.9169 152.1587 150.0336 137.2492 43.0648 50.5784 312.1634 122.2347 76.4164 167.8571 251.0691 270.941 291.0205 55.1338 174.0779 145.9121 331.7065 161.1168 156.796 297.2142 230.3527 286.7467 305.8987 135.0337 180.8198 210.0248 11.2005 293.6992 291.218 269.4434 177.9685 315.2343 115.0981 96.0222 290.6357 144.9588
306.8637 134.78 109.3224 280.6437 206.3495 231.6737 72.0571 258.4431 109.275 133.7417 308.9735 100.6507 131.8538 0.0 271.4577 199.4481 290.9434 290.0933 65.4369 156.9568 304.0345 207.9984 192.1455 156.9654 103.5696 182.7082 169.5417 124.8904 205.0593 275.2231 256.0973 111.4905 243.0882 104.6643 129.9204 193.3089 292.04 274.4506 252.5882 198.9639 199.4049 233.709 250.1946 174.8994 260.2305 136.5615 100.6286 170.8945 88.812 168.1746 311.2577 158.5492 131.0684 178.3007 175.7844 233.4093 283.6447 109.8801 74.3859 16.8925 305.2697 84.212 195.3977 300.1705 233.517 295.678 293.5647 192.6861 201.3137 217.1893 129.4903 301.4407 290.9434 271.6487 63.2226 273.7396 17.0688 94.364 282.9721 188.4096
69.869 263.1157 321.9274 53.3951 140.7306 75.4228 243.657 75.6735 303.2743 137.7193 48.4535 332.3229 290.4657 271.4577 0.0 150.9958 42.0279 59.9309 320.697 250.2933 35.4924 134.5438 200.6211 179.3366 341.6674 219.5267 152.6988 393.2994 130.4402 74.5388 15.3614 174.3102 29.3008 347.2347 200.4898 181.8105 50.7317 51.9348 55.3816 80.271 147.9939 45.1086 50.1507 154.8252 75.4114 144.6515 171.5622 157.3603 276.4769 268.9208 51.5078 170.5886 214.3055 123.2926 131.7197 48.3862 26.0156 237.2241 343.3568 263.3414 42.0727 355.6465 146.6189 51.6417 66.4967 61.5422 24.2851 175.7653 116.6032 85.1788 279.3499 61.1196 42.0279 45.7054 229.7362 52.2018 267.3655 341.2052 25.2592 157.8314
140.679 126.7772 200.2015 122.042 11.4364 76.1178 139.0921 89.2423 178.6827 114.6552 199.3667 217.0549 156.2378 199.4481 150.9958 0.0 140.4047 127.516 221.7513 106.6798 184.4948 17.2894 49.7653 212.8158 227.8238 69.8027 30.8865 320.6251 20.5759 103.9941 140.9429 91.8556 127.2764 234.8389 213.3258 30.9206 135.617 190.8067 178.2769 141.6386 3.069 108.2747 102.9843 24.7208 199.4227 80.5712 119.7891 28.5999 158.8928 123.009 160.4098 41.7854 84.5483 44.7033 180.4347 151.2757 143.8722 113.4936 271.6211 200.9992 192.8122 272.9335 6.7269 144.7035 84.6601 132.6719 160.2772 25.0076 35.5262 66.1109 145.2908 139.7132 140.4047 119.1167 194.7886 190.5914 186.949 232.4558 143.6884 11.9882
27.8454 262.5135 328.1776 19.5726 129.1257 67.3893 253.583 52.3429 308.1687 159.5272 73.5886 341.0161 291.218 290.9434 42.0279 140.4047 0.0 20.5603 334.3068 245.7868 55.5132 123.1173 189.4809 215.8817 350.9817 210.1508 150.5778 415.0426 120.512 42.7478 50.3569 185.7965 55.2765 357.1138 234.5443 170.8714 9.4699 92.3167 97.3982 114.0309 137.7009 57.9381 42.2874 150.7972 117.2248 156.8599 190.4185 154.1303 283.3404 263.034 21.1919 168.9865 215.0875 124.8129 168.3788 87.0665 16.045 240.9238 364.5745 284.8534 66.8654 374.3255 137.6416 10.6376 61.5235 20.3318 28.4545 165.2297 110.5946 81.5578 280.0209 19.0921 0.0 21.7752 255.9913 92.7044 284.6444 352.1859 16.7785 149.6557
16.8579 252.2274 320.5175 10.0976 116.0894 60.0056 248.2032 38.3393 300.0042 161.633 94.1289 334.4278 281.3144 290.0933 59.9309 127.516 20.5603 0.0 330.1446 233.975 76.0371 110.3382 175.5269 226.1247 344.6376 196.6745 141.2062 414.8058 108.4912 24.7129 65.0921 182.083 66.0213 351.0095 242.8355 157.2519 11.3602 111.4388 114.5354 123.9936 125.0083 62.6868 40.6477 140.5548 135.2466 154.1393 190.3516 144.1678 276.253 250.5204 34.5186 159.4362 205.883 117.9701 179.1592 100.896 35.1333 232.7479 364.245 285.1443 87.4195 372.5789 125.5273 18.5569 56.6934 5.6676 49.0084 151.867 100.7912 74.8674 270.1579 12.3954 20.5603 20.8747 259.1912 111.7727 282.6772 346.6361 35.7035 137.6005
346.4107 119.532 58.8325 321.4285 230.946 270.192 83.257 295.1069 70.706 185.7092 361.8763 41.305 102.6221 65.4369 320.697 221.7513 334.3068 330.1446 0.0 147.0306 354.8788 234.1591 199.5454 222.1067 40.4268 184.0088 195.6568 109.1866 232.6703 312.0463 305.5352 148.5114 291.5345 39.9454 195.3489 206.7073 333.8968 330.381 308.9375 254.2654 222.5951 279.4211 292.2288 199.2594 318.8513 177.6385 150.6215 195.0912 69.1725 150.6795 355.299 180.2766 139.8191 212.8319 237.8393 287.3778 329.3096 111.3843 72.7366 81.9208 357.5174 58.719 219.4335 342.5961 273.8632 335.8121 341.1292 208.0376 233.3354 255.3224 105.9973 342.1528 334.3068 313.6184 128.6384 329.7167 58.8115 29.2416 328.7193 209.8205
247.3566 28.0029 106.0355 228.0363 118.1044 179.2063 85.4406 195.6376 84.4885 158.5594 298.3835 127.0768 54.5372 156.9568 250.2933 106.6798 245.7868 233.975 147.0306 0.0 285.323 123.693 63.88 247.9198 137.923 42.9679 97.5958 255.851 125.5571 210.6619 237.933 105.722 223.1925 145.4908 235.0605 79.0636 241.6451 281.6675 264.8511 216.2244 109.0554 205.3349 206.0681 95.8091 283.0431 124.6456 137.3038 93.0161 78.1326 19.9022 266.2658 79.938 44.3346 127.3935 233.9691 237.7931 247.475 48.3836 213.6319 167.2119 292.2618 205.285 108.4643 250.7927 186.6579 239.2105 263.202 83.5021 135.6279 166.4831 45.4117 246.242 245.7868 224.1447 187.1017 281.2726 140.1297 146.7047 247.1831 96.3887
78.6705 298.5187 357.2479 73.7152 173.8782 108.39 278.6807 103.1031 338.6957 170.5235 18.1194 367.3764 325.9379 304.0345 35.4924 184.4948 55.5132 76.0371 354.8788 285.323 0.0 167.6818 234.2549 200.2699 376.6248 253.6439 187.7748 424.5095 163.9287 97.1796 49.8005 209.3195 64.4901 382.1001 224.1751 215.4098 64.7386 50.3579 66.1378 107.875 181.5453 80.5041 81.7566 189.6596 78.5774 179.6989 204.9771 192.3171 311.7854 303.7894 50.1734 205.7803 249.7416 158.6005 153.6903 73.0293 43.7465 272.711 374.9545 295.1483 11.6292 388.2302 180.4747 60.3064 99.9021 74.9502 27.3641 209.4341 150.822 119.4028 314.8164 71.1736 55.5132 70.3002 259.3717 51.0523 300.709 375.8931 43.5834 191.9392
123.7231 143.0838 215.2429 104.7669 6.198 59.3177 151.016 72.0297 193.9209 112.1919 182.8032 231.4402 172.4736 207.9984 134.5438 17.2894 123.1173 110.3382 234.1591 123.693 167.6818 0.0 66.7777 208.3835 242.1127 87.0642 38.918 330.6906 5.7854 87.0084 125.0086 97.7969 111.7009 249.0028 211.3128 47.9805 118.3478 175.7509 164.1846 130.8259 14.6731 92.6565 86.023 34.9106 185.7223 81.4432 122.3823 39.0734 173.0389 140.2322 143.1306 54.176 99.2972 39.5118 173.1724 137.5269 126.7346 127.8545 281.1504 208.2795 176.1956 283.8175 15.7154 127.4429 68.0615 115.5345 143.2053 42.1891 22.1972 50.3416 161.4441 122.5709 123.1173 101.8522 198.2574 175.5719 196.4021 246.1685 126.5649 27.5533
187.6314 88.9754 167.0386 170.7435 60.6254 125.883 122.7859 137.643 145.1243 142.6096 249.0339 186.585 117.7157 192.1455 200.6211 49.7653 189.4809 175.5269 199.5454 63.88 234.2549 66.7777 0.0 240.9245 197.5493 21.7699 57.521 305.1079 70.3263 151.3465 190.2011 102.0009 176.2489 204.9744 235.715 18.8454 184.2195 238.9932 225.2301 184.0017 52.7102 157.3602 152.7346 51.8831 245.6819 105.1895 135.4702 51.72 131.5232 76.9194 209.08 48.9075 61.7346 85.7658 215.4055 197.9426 193.5085 88.4003 258.8343 197.8287 242.5079 255.313 54.0476 193.2002 134.3929 180.4538 209.9788 24.8559 84.3078 115.5253 107.6789 187.4863 189.4809 168.4422 203.4005 238.7328 177.0742 204.6003 193.3416 43.449
241.3289 240.8563 255.5057 216.2667 211.3686 187.894 182.8365 212.5634 246.835 98.9656 196.8496 253.2037 254.9349 156.9654 179.3366 212.8158 215.8817 226.1247 222.1067 247.9198 200.2699 208.3835 240.9245 0.0 258.1554 246.3458 187.1137 251.1295 202.7871 224.69 166.6381 143.7099 160.86 260.3205 30.1628 229.308 221.7942 154.9321 134.9119 102.1784 210.624 164.6096 189.1425 194.017 130.851 135.9732 110.7133 192.3678 218.3893 266.6189 230.3232 192.0192 204.3314 169.2103 47.6561 130.9701 202.0848 205.854 208.0595 141.2823 196.0929 229.55 206.1497 226.5155 183.177 230.3407 203.4139 224.6964 188.542 179.7814 247.0867 233.1557 215.8817 205.3584 94.0553 154.1287 164.5037 250.5023 201.2563 208.404
360.3208 110.1185 32.7597 336.5522 238.0571 284.8306 98.0412 307.9953 53.476 211.3128 385.1123 10.9643 85.6137 103.5696 341.6674 227.8238 350.9817 344.6376 40.4268 137.923 376.6248 242.1127 197.5493 258.1554 0.0 179.145 205.2599 132.5468 241.5719 324.7085 326.8545 167.3575 312.3689 7.586 232.5273 208.0252 349.5504 356.282 335.3816 280.5925 229.1753 298.5953 308.6994 207.6218 347.0849 197.0201 176.4839 203.5716 69.0833 136.1912 372.162 188.1347 143.2994 226.7341 269.893 312.2387 347.6436 114.3484 106.8225 120.4112 380.2927 86.0849 226.6633 358.5126 289.6016 350.2735 360.6451 210.4854 244.9355 270.0867 92.8073 356.9104 350.9817 329.6659 166.0118 355.6613 93.6986 14.1542 347.1187 215.879
209.0525 69.3849 147.9319 191.6181 81.0259 145.5295 111.4101 158.6158 126.1124 149.878 267.9795 168.2044 97.3778 182.7082 219.5267 69.8027 210.1508 196.6745 184.0088 42.9679 253.6439 87.0642 21.7699 246.3458 179.145 0.0 70.9695 291.2035 90.093 172.6459 208.4989 103.7212 194.2447 186.651 238.5165 39.4226 205.1486 255.961 241.2066 197.3484 72.5932 175.5684 172.5132 66.6598 261.0443 112.7405 137.6637 65.3385 115.0941 55.1527 229.989 57.646 52.1738 100.9178 224.4917 213.8516 213.5873 74.7331 246.3061 190.0263 261.5518 240.9628 73.2349 214.181 153.7721 201.6742 229.8976 44.9257 102.9276 134.3704 87.7783 208.7148 210.1508 188.9152 200.5619 255.6591 166.8591 186.962 213.3868 61.7184
156.1478 112.03 179.7247 134.0494 36.812 83.2145 112.4172 103.5188 158.9375 88.1542 200.8105 194.7529 140.6405 169.5417 152.6988 30.8865 150.5778 141.2062 195.6568 97.5958 187.7748 38.918 57.521 187.1137 205.2599 70.9695 0.0 291.8278 37.0175 119.928 140.4297 60.9752 125.7584 211.9683 185.3323 42.7316 147.5221 185.7884 170.4301 126.8157 30.2608 107.7532 109.5497 7.0251 190.0946 51.9331 89.4869 5.8047 136.269 116.3759 171.534 18.4138 64.7016 30.3384 158.6432 143.084 150.8137 91.8384 242.3886 170.5134 194.6696 244.9027 25.9955 156.6821 89.9463 146.7295 166.1537 37.7053 40.4151 69.6091 129.4439 153.5995 150.5778 128.803 164.0468 185.451 157.628 208.6238 150.4691 22.2608
431.6043 228.5859 162.572 405.2824 328.4846 356.5592 183.2119 383.3237 178.5624 256.2411 427.696 140.3941 211.2112 124.8904 393.2994 320.6251 415.0426 414.8058 109.1866 255.851 424.5095 330.6906 305.1079 251.1295 132.5468 291.2035 291.8278 0.0 328.1846 400.1119 377.9802 235.856 365.6313 126.3111 220.9668 310.0085 416.4725 390.4105 368.4399 317.2505 320.9396 357.4359 374.7272 296.6098 372.5186 261.4511 224.7016 292.49 177.7257 259.8487 435.0826 278.9381 243.7596 302.8087 283.7336 352.2586 407.0627 216.9182 50.5625 130.2824 424.6189 50.5729 317.2188 424.4606 358.3063 420.3705 416.1082 310.4636 325.5124 342.079 215.1223 426.0434 415.0426 396.1225 166.6643 389.6536 134.4648 119.0101 406.3637 309.0851
122.3515 144.0846 215.1853 102.4996 10.9709 55.5682 149.4344 70.1612 194.016 106.899 178.798 230.9637 173.3689 205.0593 130.4402 20.5759 120.512 108.4912 232.6703 125.5571 163.9287 5.7854 70.3263 202.7871 241.5719 90.093 37.0175 328.1846 0.0 85.6658 120.5428 94.344 107.0352 248.3856 205.9871 51.4813 116.1067 170.8803 158.9974 125.1112 17.6174 88.0013 82.4806 33.9501 180.4426 76.8406 117.9889 38.0174 172.4933 142.5327 140.7867 53.4391 99.2945 34.1837 167.4079 132.2413 123.4947 127.5242 278.4791 204.943 172.2387 281.6478 17.1362 125.246 64.0843 113.7923 139.8267 45.5179 16.5487 45.722 162.2792 120.8053 120.512 99.0531 193.9338 170.6872 193.7834 245.307 123.2941 29.1895
36.7177 229.7488 299.6515 23.5118 92.5621 43.7606 229.3746 16.9573 278.8222 151.1615 114.9616 314.3326 259.0096 275.2231 74.5388 103.9941 42.7478 24.7129 312.0463 210.6619 97.1796 87.0084 151.3465 224.69 324.7085 172.6459 119.928 400.1119 85.6658 0.0 74.9664 165.2454 70.8388 331.254 238.6644 133.2476 35.0006 126.2379 125.4543 124.1328 101.6128 60.7556 36.0104 118.6329 147.3211 138.6618 177.0653 122.416 255.9318 226.8317 59.1998 137.8566 184.274 99.2246 179.0716 107.219 53.7659 211.7652 349.5983 271.448 108.1016 356.5405 102.4738 43.1766 44.0461 29.2207 69.826 127.9943 79.7987 58.0359 247.9024 36.2097 42.7478 28.8359 248.7794 126.4455 266.7584 327.3324 54.0739 114.4959
77.6029 249.903 307.4928 56.8434 131.1363 67.0109 228.8911 72.6171 289.0515 122.3582 60.5951 317.5838 276.9336 256.0973 15.3614 140.9429 50.3569 65.0921 305.5352 237.933 49.8005 125.0086 190.2011 166.6381 326.8545 208.4989 140.4297 377.9802 120.5428 74.9664 0.0 159.529 14.9109 332.3609 186.8471 171.4954 57.7665 53.4338 50.5253 66.1434 137.8994 32.9319 44.6788 142.9832 72.3771 129.9012 156.2391 145.2999 262.0258 256.8048 63.7445 158.0346 201.0022 110.5824 118.9899 36.718 35.5728 223.3242 328.0165 247.9959 54.7741 340.2876 136.1731 60.7972 57.801 67.8734 38.7658 165.3964 105.8954 74.8369 265.8578 68.9318 50.3569 47.2063 214.6385 53.4721 252.0472 326.2332 34.7431 147.015
198.5507 104.3667 148.7519 173.1617 96.9715 122.401 69.3621 148.316 131.6113 54.0085 218.2985 158.0572 125.9509 111.4905 174.3102 91.8556 185.7965 182.083 148.5114 105.722 209.3195 97.7969 102.0009 143.7099 167.3575 103.7212 60.9752 235.856 94.344 165.2454 159.529 0.0 145.0125 172.9715 134.8043 95.142 185.4721 192.1852 172.4619 119.0603 91.1806 131.5491 143.7343 67.3236 187.3828 29.6668 33.9465 63.8081 103.4147 125.1652 206.8039 55.7944 61.4427 66.9574 128.6052 147.4175 181.1204 71.0272 185.6143 110.6115 213.2761 191.3343 86.795 194.1219 125.5512 187.743 193.5586 92.3054 89.8232 107.5984 115.8292 193.9513 185.7965 165.1534 103.8853 191.6339 101.7233 167.2222 180.5544 82.2797
