196.5437 201.8426 179.4803 194.6947 157.8277 217.2002 161.4689 173.4117 53.8605 135.0783 0.0 136.7719 148.2189 137.2473 111.4382 46.5018 196.7479 162.4921 234.8271 84.495 250.0489 178.2327 186.1636 223.3363 182.6968 181.9477 116.2627 209.3181 178.3525 73.9874 231.8238 183.6383 189.0088 89.0897 201.1209 180.5012 228.9911 233.392 153.4167 189.5606 230.038 181.6203 196.1246 69.5813 188.7259 196.5176 150.5971 196.7792 176.824 224.5651 186.1721 94.1352 175.5535 191.0779 47.3396 188.6961 232.3968 193.7223 171.78 122.1645 179.0917 171.5129 192.9284 157.5312 176.0068 100.3238 61.4031 154.6959 150.4859 206.9027 247.329 149.2898 148.533 143.253 88.318 157.0812 218.423 143.8871 149.2315 74.6074 229.1635 167.3578 174.4629 239.2294 180.5196 238.5371 224.9281 185.3668 166.4396 169.7312 182.0778 243.098 228.9911 212.998 30.1403 192.9599 95.2245 181.4339 217.6527 172.8413
239.398 181.3044 281.1386 102.8013 25.3177 110.9482 140.4076 39.2385 181.6664 44.4738 136.7719 0.0 78.3485 63.6787 61.6155 98.5198 76.4101 26.1156 182.605 121.0903 145.9456 128.9269 191.3724 121.9041 46.0249 70.1801 118.334 94.2018 171.4895 69.1168 181.6909 204.5177 156.4704 167.5043 134.1888 45.5424 136.8072 130.0481 200.9199 117.4711 169.6019 44.9053 80.4125 167.4167 214.6509 93.6766 22.9667 291.7578 40.3676 111.1316 121.0965 56.0138 106.2329 220.9773 167.9307 64.8782 134.9607 164.3967 148.3585 103.8657 43.5554 89.0992 94.7142 28.7076 167.6516 36.5379 77.6256 28.7624 146.5899 136.7908 157.9901 37.825 80.1536 12.0838 136.7586 121.0707 135.0742 104.3894 241.588 166.1947 175.7792 246.6206 38.9767 143.9727 75.2842 135.6973 149.5642 59.4226 33.8095 55.4681 145.3154 142.2851 136.8072 115.2642 153.5811 164.0249 157.4256 216.6157 134.6438 41.4712
301.8234 103.4602 320.9158 180.4501 97.7201 71.4668 213.4227 77.3341 173.4553 121.2223 148.2189 78.3485 0.0 139.7345 38.6477 131.4881 65.8845 90.1427 106.8676 173.9772 102.2554 205.9239 261.6776 75.7838 98.8195 48.0993 182.9303 70.0016 243.4407 79.1504 105.4346 271.6243 232.3202 212.1858 60.8599 106.7093 80.934 85.8804 259.9535 195.8017 95.7529 93.2361 153.5405 142.9837 280.8956 169.9113 99.5631 335.3498 87.8567 81.7268 45.9614 113.5682 31.5978 286.417 157.5282 135.5179 84.2007 86.2263 71.7352 44.2765 103.6641 23.3383 46.5832 103.2746 92.7155 83.9478 111.6977 104.9158 216.2079 215.1367 100.0744 116.1021 157.0067 69.2322 97.9071 44.5805 71.7279 178.1968 285.0566 205.0719 100.08 296.1831 100.909 91.0568 41.4405 90.7883 81.563 129.4124 71.4954 46.0544 221.3311 95.0152 80.934 65.1519 175.0585 85.8879 207.2795 280.3473 71.0218 110.2222
181.8117 240.299 240.751 58.2105 58.3747 172.372 77.3092 92.6554 190.1947 19.2526 137.2473 63.6787 139.7345 0.0 113.6651 90.7792 135.4658 69.7178 245.6402 82.4049 206.5677 66.2402 129.2034 183.8999 83.9955 132.4682 64.966 153.9775 108.6322 97.7411 244.5515 144.2094 92.9368 130.3959 197.5292 74.53 199.7375 191.3867 147.2328 61.0007 233.0033 87.6396 62.9717 189.9487 154.7683 59.4159 50.605 247.8057 86.8417 170.4803 184.0365 46.2529 169.1264 161.5506 180.1015 62.9901 197.2457 224.2273 206.3565 156.1389 75.4539 152.5399 157.9643 52.9053 223.6632 63.8077 79.6551 48.8249 85.7184 80.8457 220.8516 33.4704 17.6035 75.3014 173.2739 179.7178 198.6521 41.3617 199.7901 135.1556 238.8101 199.2855 72.4882 206.3639 138.3854 196.9543 213.2416 62.8171 90.7628 118.1902 81.8316 203.7618 199.7375 178.0314 141.5034 223.7767 116.1413 158.5358 198.2367 62.5885
265.403 127.5849 282.3117 162.3328 86.1747 105.7779 182.5127 80.1548 142.3788 97.0543 111.4382 61.6155 38.6477 113.6651 0.0 92.8906 88.9095 82.8038 141.3495 136.7154 138.8048 179.2329 228.4936 112.0521 98.2045 72.4433 148.4444 99.1083 211.3962 40.5238 139.3887 236.9026 203.6698 173.698 98.1309 102.4352 119.1071 122.0714 222.9812 173.3584 131.9063 94.1334 142.027 117.7072 245.7796 154.6097 84.5511 296.7026 88.3557 113.6319 82.8289 79.8261 69.4253 250.9818 126.827 126.1124 121.6727 112.4799 93.3102 43.0448 99.7415 61.1696 81.5198 90.231 109.9995 51.5648 73.4518 90.355 183.2219 193.2034 138.6106 97.2632 131.2653 57.986 79.1531 67.6523 110.3716 148.6241 246.4192 166.4261 134.7428 257.786 95.7842 128.9963 69.7223 127.2947 119.8696 120.4311 72.7494 62.549 193.0306 132.1015 119.1071 101.8899 137.2458 111.947 169.2396 244.4131 109.6678 101.6341
178.9448 207.037 190.277 148.2143 116.5202 193.7582 121.7699 137.2736 99.9287 89.6119 46.5018 98.5198 131.4881 90.7792 92.8906 0.0 167.2987 122.8421 230.9747 51.651 228.4301 134.5724 154.8718 201.8752 143.0945 154.9203 77.4208 182.2985 143.1942 52.7759 228.5492 157.2214 148.5979 80.966 190.4941 139.3137 211.0585 211.5771 135.2999 143.8819 223.1684 142.9783 150.4707 106.567 164.3532 150.1122 108.6033 204.0194 138.7816 198.6664 175.1333 49.0719 162.1966 168.2614 91.1942 144.2115 212.709 195.4095 173.8144 119.3639 138.2958 153.4184 171.1734 115.2904 183.6299 62.7966 21.7247 112.0485 114.0374 161.753 231.065 104.8599 102.1683 107.1832 106.591 153.2231 203.1303 99.6779 153.624 73.7959 224.6606 165.1694 133.7547 220.5645 155.6127 217.0693 212.6978 141.3439 130.9783 141.0839 140.5511 222.5203 211.0585 192.4369 55.482 194.729 78.2278 160.076 202.441 130.5033
315.264 151.4211 355.2783 155.3447 77.9015 38.4217 212.5269 43.3955 231.2632 116.7722 196.7479 76.4101 65.8845 135.4658 88.9095 167.2987 0.0 66.4747 132.3979 196.8302 71.2055 195.5042 264.6603 50.7444 59.9788 17.8235 194.4632 18.5788 243.9032 122.7606 132.97 279.2621 224.6331 242.0568 86.1878 71.3147 69.1927 56.7441 277.2822 177.3821 116.6726 54.0316 120.2957 205.2482 289.6374 140.9841 84.9675 366.8431 51.8268 35.0715 80.0998 131.2803 69.8359 296.1874 215.7362 101.68 64.3373 133.4345 126.756 110.0996 68.6767 52.7248 36.0638 83.9481 149.1883 105.8171 145.5767 87.6424 220.8672 194.2132 89.1002 103.018 149.4762 64.6572 162.3502 103.2326 74.0862 176.78 316.4247 239.0866 126.1578 322.5804 68.9256 73.4547 25.2675 62.1262 90.8718 96.0585 44.7372 27.0279 213.4886 69.1034 69.1927 48.2742 219.2316 133.4312 232.9892 292.3039 74.0215 80.9987
251.1235 193.2101 300.9248 93.0913 11.4565 104.3447 146.2847 23.1348 207.782 51.8376 162.4921 26.1156 90.1427 69.7178 82.8038 122.8421 66.4747 0.0 187.7337 139.7613 137.6537 129.2508 198.6094 116.3305 20.2966 66.5821 131.6929 85.0518 177.6526 95.0978 187.3614 213.9258 158.2518 187.4621 138.9411 19.9869 133.4876 123.0743 214.9447 112.6316 173.455 20.6121 63.4314 192.9579 224.4677 80.8477 19.3374 310.3968 17.8474 101.2154 127.6642 77.2029 113.4011 231.2096 194.0227 45.4325 129.8937 175.6153 161.8648 122.8078 17.6673 94.7324 93.4443 17.4814 182.5103 62.1777 102.5474 21.2008 155.4346 130.563 154.225 36.6668 83.0587 24.8605 160.5036 134.6178 134.8502 110.765 260.7473 187.6674 181.0104 263.8024 13.2629 139.0684 74.0999 128.5283 150.6707 39.3609 22.999 54.0967 147.0887 135.464 133.4876 111.7559 178.2369 175.3457 176.0263 227.9347 134.5646 20.0966
406.6867 51.1965 414.0417 280.82 197.5431 100.4222 320.2251 168.2649 240.6945 226.7301 234.8271 182.605 106.8676 245.6402 141.3495 230.9747 132.3979 187.7337 0.0 277.727 94.0863 311.4743 368.4666 89.9966 188.9434 123.4341 289.2588 119.1964 350.308 178.7278 3.9705 377.9189 338.5359 311.5022 48.8191 199.4089 71.6972 92.1809 364.0349 299.056 16.2823 182.7459 249.1238 200.4557 386.9671 268.2319 201.4618 430.5317 178.8333 113.4618 61.604 220.0012 76.5147 392.2666 225.6988 230.2896 80.8532 46.1564 65.6236 113.291 196.4319 93.7403 97.1044 203.6419 73.5376 190.5379 213.5871 206.1594 323.0032 317.7264 64.8348 219.2799 262.5877 171.9023 155.006 78.3335 59.9733 284.8407 381.3875 301.9325 6.8303 395.5552 195.1997 76.0539 114.7504 90.9167 43.6447 224.2751 165.3086 133.8623 327.4617 86.8661 71.6972 86.4682 264.5379 46.9436 308.9599 385.7623 59.7869 206.5171
129.2081 257.1071 161.24 129.6607 130.2774 228.4547 77.8257 159.4581 135.9978 92.126 84.495 121.0903 173.9772 82.4049 136.7154 51.651 196.8302 139.7613 277.727 0.0 263.7691 99.0842 103.8783 238.086 158.3153 187.7698 33.4278 213.8644 94.124 99.6246 275.5803 105.5785 105.4788 48.4307 234.5914 151.1613 249.8792 247.192 86.3106 116.5783 268.6216 160.1922 144.8161 152.7147 112.8676 136.9981 121.5134 170.8342 157.4879 230.7844 219.3813 65.5649 205.5092 117.0234 131.713 145.1247 250.1022 244.6306 223.393 168.594 151.1916 194.0029 208.2022 126.6974 234.3915 93.1619 64.5032 122.6584 65.9912 130.896 270.6669 110.1311 84.841 132.369 158.0158 201.2656 244.0536 68.1954 120.9913 53.121 271.2069 125.77 147.2529 258.5799 190.5241 252.8377 255.3797 144.356 154.7667 173.0212 99.5796 258.9159 249.8792 229.7043 72.9994 243.9824 36.3749 109.2726 243.4364 140.0391
385.3405 134.3367 418.6232 224.1679 149.0926 35.3258 283.7081 114.5367 274.6773 187.7419 250.0489 145.9456 102.2554 206.5677 138.8048 228.4301 71.2055 137.6537 94.0863 263.7691 0.0 266.4189 335.7694 26.7599 129.2521 76.232 264.239 52.6339 315.0824 178.4565 96.6149 350.0405 295.6491 306.8637 69.869 140.679 27.8454 16.8579 346.4107 247.3566 78.6705 123.7231 187.6314 241.3289 360.3208 209.0525 156.1478 431.6043 122.3515 36.7177 77.6029 198.5507 80.5761 366.7624 258.7073 169.706 19.8707 119.5909 125.2433 139.1571 138.3181 78.9586 57.4735 155.1122 144.9494 170.7888 207.1916 158.8368 291.7517 263.4173 30.1434 174.2233 220.68 133.8942 194.1019 114.1409 43.8634 247.9119 381.0423 301.9833 90.2996 389.2396 139.1888 18.99 73.3798 11.513 53.6714 164.5392 115.8091 91.0966 284.5291 8.76 27.8454 37.1121 275.9752 120.015 299.3353 362.552 44.6112 151.2134
141.2469 306.3507 227.3141 53.9667 117.9937 233.5809 32.4598 152.1458 231.8109 84.7962 178.2327 128.9269 205.9239 66.2402 179.2329 134.5724 195.5042 129.2508 311.4743 99.0842 266.4189 0.0 78.5694 245.5798 137.9705 195.2111 65.9732 214.0266 56.8161 158.3731 310.481 99.2331 29.4861 134.78 263.1157 126.7772 262.5135 252.2274 119.532 28.0029 298.5187 143.0838 88.9754 240.8563 110.1185 69.3849 112.03 228.5859 144.0846 229.7488 249.903 104.3667 235.0065 117.6703 225.0141 101.9997 259.1361 290.4044 272.2975 221.1316 128.7947 218.0217 221.5616 111.814 289.1147 128.2391 132.194 108.3925 51.2525 33.4857 283.3795 93.6258 48.9366 140.0099 232.2715 245.8147 262.7557 35.0206 187.4259 146.5624 304.6454 178.0174 127.4267 268.3104 201.9448 257.6304 277.872 105.6024 151.9675 181.6023 18.8082 264.6013 262.5135 240.7418 171.7353 289.9461 117.728 118.7157 262.3935 115.5495
64.5193 354.5748 166.463 132.4943 187.1696 301.4698 52.5677 221.6867 233.795 148.0962 186.1636 191.3724 261.6776 129.2034 228.4936 154.8718 264.6603 198.6094 368.4666 103.8783 335.7694 78.5694 0.0 312.8635 210.8182 261.2406 80.7108 283.1798 21.9205 197.098 366.8693 22.7363 52.9498 109.3224 321.9274 200.2015 328.1776 320.5175 58.8325 106.0355 357.2479 215.2429 167.0386 255.5057 32.7597 147.9319 179.7247 162.572 215.1853 299.6515 307.4928 148.7519 292.7591 40.2929 232.2342 178.5902 326.1081 340.5257 320.2858 265.9277 201.7769 277.8883 286.0608 181.3867 333.6332 177.976 163.4378 177.4606 45.4699 103.5027 349.357 161.9605 115.9492 203.3698 261.4543 295.9116 325.9643 87.8864 131.2504 125.8602 361.7049 113.9679 199.6056 335.1817 266.6561 326.1016 339.7093 181.4711 219.9662 246.7177 60.6632 332.878 328.1776 306.5991 167.4948 339.9492 95.5139 44.2616 325.4877 188.3872
360.9272 121.7866 392.122 206.0772 127.6078 12.4229 261.2085 93.5804 248.7602 164.8231 223.3363 121.9041 75.7838 183.8999 112.0521 201.8752 50.7444 116.3305 89.9966 238.086 26.7599 245.5798 312.8635 0.0 110.6784 51.726 239.7809 33.1648 292.5238 151.713 91.5647 326.4168 274.5162 280.6437 53.3951 122.042 19.5726 10.0976 321.4285 228.0363 73.7152 104.7669 170.7435 216.2667 336.5522 191.6181 134.0494 405.2824 102.4996 23.5118 56.8434 173.1617 56.606 342.8512 232.7972 152.2469 13.6088 105.3099 106.9344 114.1901 119.4192 52.6034 30.7561 133.7708 128.1055 144.9555 180.7211 137.2671 268.381 244.9555 38.3746 152.3846 198.7438 109.8225 169.4034 91.997 30.6038 225.2329 354.7272 275.5072 84.7231 363.3225 119.6245 22.7675 47.6111 15.2649 46.3519 146.7027 93.7109 66.4811 263.3367 20.8363 19.5726 10.9083 249.2154 105.589 273.4366 338.309 30.9905 131.6887
265.6973 199.6576 319.5512 95.4163 28.0596 98.2999 158.2509 21.7216 227.4573 67.8895 182.6968 46.0249 98.8195 83.9955 98.2045 143.0945 59.9788 20.2966 188.9434 158.3153 129.2521 137.9705 210.8182 110.6784 0.0 65.5157 147.9619 77.8298 189.393 114.3921 188.9978 227.3366 167.4071 206.3495 140.7306 11.4364 129.1257 116.0894 230.946 118.1044 173.8782 6.198 60.6254 211.3686 238.0571 81.0259 36.812 328.4846 10.9709 92.5621 131.1363 96.9715 117.7681 245.0073 213.4962 41.8516 124.243 181.7359 169.9612 135.7179 9.1759 98.7248 92.2118 31.941 191.4135 82.3738 122.844 36.0986 169.0284 134.4315 149.0514 50.6782 94.954 42.1594 177.0345 143.2122 132.8836 123.7182 279.1477 207.1221 182.392 281.2636 11.517 133.3185 74.2532 121.2384 149.3724 36.1137 27.417 56.4089 156.423 128.28 129.1257 107.9191 198.5105 181.5498 194.3897 242.3808 132.7187 22.5233
